year,block,dsl_b,org_type,cin,iso_certified,initial_prod_year,acc_year_from,acc_year_to,months_operation,foreign_share,rd_unit,formal_training
24,B,149727,7,1E+21,2,1963,4,32024,12,2,3,2
24,B,149728,9,1E+21,2,0,4,32024,0,2,3,2
24,B,149732,7,1E+21,2,1986,4,32024,0,2,3,2
24,B,149733,7,1E+21,2,1926,4,32024,12,2,3,2
24,B,149735,7,1E+21,2,1922,4,32024,12,2,3,2
24,B,149738,6,1E+21,2,1981,4,32024,12,2,3,2
24,B,149739,6,1E+21,2,1915,4,32024,12,2,3,2
24,B,149740,6,1E+21,2,1984,4,32024,12,1,1,2
24,B,149741,7,1E+21,2,1926,4,32024,12,2,2,2
24,B,149743,1,1E+21,2,1980,4,32024,12,2,3,2
24,B,149744,1,1E+21,2,1989,4,32024,12,2,3,2
24,B,149746,1,1E+21,2,1987,4,32024,12,2,3,2
24,B,149747,7,1E+21,2,1968,4,32024,12,2,3,2
24,B,149750,1,1E+21,2,1985,4,32024,12,2,3,2
24,B,149753,1,1E+21,2,2003,4,32024,12,2,3,2
24,B,149754,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,149757,2,1E+21,2,0,4,32024,0,2,3,2
24,B,149758,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,149761,1,1E+21,2,1985,4,32024,12,2,3,2
24,B,149764,2,1E+21,2,0,4,32024,0,2,3,2
24,B,149767,1,1E+21,2,2000,4,32024,0,2,3,2
24,B,149768,9,1E+21,2,0,4,32024,0,2,3,2
24,B,149770,1,1E+21,2,1988,4,32024,12,2,3,2
24,B,149771,1,1E+21,2,2018,4,32024,12,2,3,2
24,B,149775,2,1E+21,2,1975,4,32024,8,2,3,2
24,B,149777,7,1E+21,2,0,4,32024,0,2,3,2
24,B,149778,1,1E+21,2,1992,4,32024,12,2,3,2
24,B,149780,9,1E+21,2,0,4,32024,0,2,3,2
24,B,149782,1,1E+21,2,1983,4,32024,12,2,3,2
24,B,149783,1,1E+21,2,1984,4,32024,0,2,3,2
24,B,149785,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149788,1,1E+21,2,1980,4,32024,12,2,3,2
24,B,149793,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149794,2,1E+21,2,1980,4,32024,0,2,3,2
24,B,149798,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149799,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149800,9,1E+21,2,0,4,32024,0,2,3,2
24,B,149801,2,1E+21,2,1966,4,32024,6,2,3,2
24,B,149802,6,1E+21,2,1990,4,32024,12,2,3,1
24,B,149803,7,1E+21,2,1998,4,32024,12,2,3,2
24,B,149808,2,1E+21,2,1993,4,32024,9,2,3,2
24,B,149809,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149812,1,1E+21,2,1996,4,32024,12,2,3,2
24,B,149821,2,1E+21,2,1993,4,32024,12,2,3,2
24,B,149823,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149825,1,1E+21,2,1980,4,32024,0,2,3,2
24,B,149827,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149828,2,1E+21,2,1961,4,32024,12,2,3,2
24,B,149829,1,1E+21,2,1993,4,32024,12,2,3,2
24,B,149837,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149840,7,1E+21,2,1998,4,32024,12,2,3,2
24,B,149841,6,1E+21,2,1943,4,32024,12,2,3,2
24,B,149845,7,1E+21,2,1993,4,32024,12,2,3,2
24,B,149846,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,149849,9,1E+21,2,0,4,32024,0,2,3,2
24,B,149850,6,1E+21,2,1995,4,32024,12,2,3,2
24,B,149851,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149854,3,1E+21,2,1995,4,32024,12,2,3,2
24,B,149861,1,1E+21,2,1978,4,32024,12,2,3,2
24,B,149864,6,1E+21,2,2015,4,32024,12,2,2,2
24,B,149866,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,149869,7,1E+21,2,2003,4,32024,12,2,3,2
24,B,149871,6,1E+21,2,1995,4,32024,12,2,3,1
24,B,149876,7,1E+21,1,2021,4,32024,12,2,3,2
24,B,149877,2,1E+21,2,1985,4,32024,12,2,3,2
24,B,149879,9,1E+21,2,0,4,32024,0,2,3,2
24,B,149880,7,1E+21,2,2002,4,32024,12,2,3,2
24,B,149882,2,1E+21,2,0,4,32024,0,2,3,2
24,B,149885,7,1E+21,2,1998,4,32024,12,2,3,1
24,B,149889,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,149890,1,1E+21,2,2015,4,32024,12,2,3,2
24,B,149891,7,1E+21,2,1992,4,32024,12,2,3,1
24,B,149894,1,1E+21,2,2002,4,32024,12,2,3,2
24,B,149896,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149901,9,1E+21,2,0,4,32024,0,2,3,2
24,B,149902,7,1E+21,2,2000,4,32024,0,2,3,2
24,B,149904,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,149906,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,149908,7,1E+21,2,1996,4,32024,12,2,3,2
24,B,149909,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,149910,1,1E+21,2,0,4,32024,0,2,3,2
24,B,149911,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,149913,7,1E+21,2,2012,4,32024,12,2,3,1
24,B,149915,7,1E+21,1,1994,4,32024,12,2,3,2
24,B,149920,1,1E+21,2,1986,4,32024,12,2,3,2
24,B,149924,4,1E+21,2,1992,4,32024,12,2,3,2
24,B,149926,7,1E+21,2,1980,4,32024,12,2,3,2
24,B,149927,6,1E+21,2,2013,4,32024,0,2,3,2
24,B,149928,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,149930,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,149935,6,1E+21,2,2014,4,32024,12,2,3,2
24,B,149936,7,1E+21,2,1980,4,32024,12,2,2,2
24,B,149939,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,149940,7,1E+21,1,2011,4,32024,12,2,2,1
24,B,149941,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,149943,1,1E+21,2,2015,4,32024,12,2,3,2
24,B,149944,7,1E+21,2,1992,4,32024,12,2,3,2
24,B,149945,9,1E+21,2,0,4,32024,0,2,3,2
24,B,149948,7,1E+21,1,2003,4,32024,12,2,3,1
24,B,149949,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,149955,7,1E+21,1,2003,4,32024,12,1,2,1
24,B,149956,7,1E+21,2,2010,4,32024,12,2,2,2
24,B,149957,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,149958,7,1E+21,2,2013,4,32024,0,2,3,2
24,B,149959,1,1E+21,2,2007,4,32024,12,2,3,2
24,B,149962,8,1E+21,2,2015,4,32024,12,2,3,2
24,B,149963,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,149965,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,149968,7,1E+21,1,2013,4,32024,12,2,1,1
24,B,149969,1,1E+21,2,2004,4,32024,0,2,3,2
24,B,149972,2,1E+21,2,1999,4,32024,12,2,3,2
24,B,149974,6,1E+21,2,1984,4,32024,12,2,3,2
24,B,149975,1,1E+21,2,2011,4,32024,12,2,3,2
24,B,149976,7,1E+21,2,1993,4,32024,9,2,3,2
24,B,149979,2,1E+21,2,1999,4,32024,12,2,3,2
24,B,149980,7,1E+21,2,2018,4,32024,0,2,3,2
24,B,149981,1,1E+21,2,1990,4,32024,12,2,3,2
24,B,149985,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,149986,7,1E+21,2,1986,4,32024,12,2,2,2
24,B,149988,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,149994,7,1E+21,1,2011,4,32024,12,2,3,2
24,B,149996,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,149997,7,1E+21,2,2017,4,32024,12,2,3,2
24,B,149998,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,149999,7,1E+21,2,2010,4,32024,12,2,3,1
24,B,150000,2,1E+21,2,2018,4,32024,12,2,3,2
24,B,150001,7,1E+21,2,2022,4,32024,12,2,2,2
24,B,150002,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,150003,6,1E+21,2,1989,4,32024,12,2,3,2
24,B,150004,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,150005,1,1E+21,1,1983,4,32024,12,2,3,2
24,B,150006,7,1E+21,2,1984,4,32024,12,2,2,1
24,B,150007,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150008,2,1E+21,2,1989,4,32024,12,2,3,2
24,B,150009,6,1E+21,2,1995,4,32024,12,2,3,2
24,B,150011,7,1E+21,2,1994,4,32024,12,2,3,1
24,B,150013,7,1E+21,2,1997,4,32024,1,2,3,2
24,B,150014,7,1E+21,1,1987,4,32024,12,2,3,2
24,B,150015,7,1E+21,2,1971,4,32024,12,2,3,2
24,B,150016,2,1E+21,2,1996,4,32024,12,2,3,2
24,B,150018,7,1E+21,2,1994,4,32024,12,2,3,1
24,B,150019,7,1E+21,2,1996,4,32024,12,1,3,2
24,B,150021,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,150022,7,1E+21,1,1999,4,32024,12,1,3,1
24,B,150023,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,150025,1,1E+21,2,2001,4,32024,12,2,3,2
24,B,150026,2,1E+21,2,1995,4,32024,12,2,3,2
24,B,150027,2,1E+21,2,1996,4,32024,12,2,3,2
24,B,150031,1,1E+21,2,2007,4,32024,12,2,3,2
24,B,150033,2,1E+21,2,2000,4,32024,12,2,3,1
24,B,150037,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,150038,7,1E+21,2,1991,4,32024,4,2,3,2
24,B,150039,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,150040,2,1E+21,2,1993,4,32024,12,2,3,2
24,B,150041,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,150042,2,1E+21,2,2001,4,32024,12,2,3,2
24,B,150043,6,1E+21,2,0,4,32024,0,2,3,2
24,B,150046,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,150047,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,150048,2,1E+21,2,1996,4,32024,12,2,3,2
24,B,150051,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,150052,2,1E+21,2,2014,4,32024,12,2,3,2
24,B,150055,7,1E+21,2,2014,4,32024,12,1,2,2
24,B,150056,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,150057,7,1E+21,2,1991,4,32024,12,2,3,2
24,B,150059,3,1E+21,2,0,4,32024,0,2,3,2
24,B,150060,1,1E+21,2,2006,4,32024,12,2,3,2
24,B,150062,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,150063,6,1E+21,2,2009,4,32024,12,2,3,2
24,B,150066,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,150067,7,1E+21,2,2018,4,32024,12,1,3,2
24,B,150068,2,1E+21,2,1996,4,32024,12,2,3,1
24,B,150070,1,1E+21,2,2018,4,32024,12,1,3,2
24,B,150072,7,1E+21,2,2017,4,32024,12,2,3,2
24,B,150074,2,1E+21,2,1998,4,32024,12,2,3,2
24,B,150077,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,150081,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,150082,1,1E+21,2,2018,4,32024,12,2,3,2
24,B,150083,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,150086,2,1E+21,2,1995,4,32024,12,2,3,2
24,B,150087,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,150088,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,150090,7,1E+21,2,2015,4,32024,10,2,3,2
24,B,150093,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,150095,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,150096,2,1E+21,2,2020,4,32024,12,2,3,2
24,B,150097,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,150098,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,150099,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,150100,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,150101,7,1E+21,2,2019,4,32024,12,2,3,2
24,B,150102,7,1E+21,2,2002,4,32024,12,2,3,2
24,B,150103,9,1E+21,2,0,4,32024,0,2,3,2
24,B,150109,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,150110,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,150111,7,1E+21,1,1990,4,32024,12,2,3,2
24,B,150113,7,1E+21,2,1973,4,32024,12,2,3,1
24,B,150115,6,1E+21,2,1985,4,32024,12,2,3,2
24,B,150117,7,1E+21,2,1982,4,32024,6,2,3,2
24,B,150118,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,150119,9,1E+21,2,0,4,32024,0,2,3,2
24,B,150121,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,150122,6,1E+21,2,2009,4,32024,12,2,3,2
24,B,150123,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,150124,7,1E+21,2,2013,4,32024,12,2,3,1
24,B,150125,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,150126,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,150127,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,150129,6,1E+21,1,2011,4,32024,12,2,2,2
24,B,150130,7,1E+21,1,2011,4,32024,12,2,3,2
24,B,150131,7,1E+21,2,0,4,32024,0,2,3,2
24,B,150132,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,150133,7,1E+21,2,0,4,32024,0,2,3,2
24,B,150134,7,1E+21,2,0,4,32024,0,2,3,2
24,B,150135,7,1E+21,1,1999,4,32024,12,1,3,2
24,B,150136,7,1E+21,2,1990,4,32024,12,2,3,2
24,B,150138,2,1E+21,2,0,4,32024,0,2,3,2
24,B,150139,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,150140,2,1E+21,2,0,4,32024,0,2,3,2
24,B,150141,1,1E+21,2,2002,4,32024,12,2,3,2
24,B,150142,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,150143,7,1E+21,1,2006,4,32024,12,2,3,2
24,B,150144,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,150145,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,150146,1,1E+21,1,2010,4,32024,12,2,3,2
24,B,150147,2,1E+21,2,2002,4,32024,12,2,3,2
24,B,150148,2,1E+21,2,1998,4,32024,12,2,3,2
24,B,150149,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,150150,1,1E+21,2,2011,4,32024,12,2,3,2
24,B,150151,1,1E+21,2,1996,4,32024,12,2,3,2
24,B,150152,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,150153,1,1E+21,2,2005,4,32024,12,2,3,2
24,B,150154,2,1E+21,2,2006,4,32024,12,2,3,2
24,B,150155,1,1E+21,2,2011,4,32024,12,2,3,2
24,B,150156,2,1E+21,2,2003,4,32024,12,2,3,2
24,B,150157,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,150158,2,1E+21,2,2018,4,32024,12,2,3,2
24,B,150159,2,1E+21,2,2013,4,32024,12,2,3,2
24,B,150160,1,1E+21,2,2012,4,32024,0,2,3,2
24,B,150162,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,150163,1,1E+21,2,2016,4,32024,0,2,3,2
24,B,150164,1,1E+21,2,2011,4,32024,12,2,3,2
24,B,150165,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,150166,9,1E+21,2,0,4,32024,0,2,3,2
24,B,150167,1,1E+21,2,2015,4,32024,12,2,3,2
24,B,150168,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,150169,1,1E+21,2,2012,4,32024,12,2,3,2
24,B,150170,1,1E+21,2,1987,4,32024,12,2,3,2
24,B,150171,2,1E+21,2,2000,4,32024,12,2,3,2
24,B,150172,1,1E+21,2,2016,4,32024,12,2,3,2
24,B,150173,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,150174,7,1E+21,1,2021,4,32024,12,2,3,2
24,B,150176,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,150177,1,1E+21,2,2017,4,32024,12,2,3,2
24,B,150178,7,1E+21,2,2018,4,32024,12,2,3,2
24,B,150180,1,1E+21,2,1974,4,32024,4,2,3,2
24,B,150181,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,150183,7,1E+21,2,2019,4,32024,12,2,3,2
24,B,150184,2,1E+21,2,2016,4,32024,0,2,3,2
24,B,150185,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,150186,1,1E+21,2,0,4,32024,0,2,3,2
24,B,150187,1,1E+21,2,2013,4,32024,12,2,3,2
24,B,150188,9,1E+21,2,0,4,32024,0,2,3,2
24,B,150189,3,1E+21,2,2022,4,32024,12,2,3,2
24,B,150190,1,1E+21,2,2004,4,32024,12,2,3,2
24,B,150191,7,1E+21,2,1980,4,32024,12,2,3,2
24,B,150193,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,150194,7,1E+21,2,1994,4,32024,12,2,3,2
24,B,150195,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,150196,6,1E+21,2,1967,4,32024,12,2,3,1
24,B,150198,7,1E+21,2,1960,4,32024,12,2,3,2
24,B,150199,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,150200,6,1E+21,2,1981,4,32024,12,2,3,2
24,B,150201,7,1E+21,2,1982,4,32024,12,2,3,2
24,B,150202,8,1E+21,2,1984,4,32024,12,2,3,2
24,B,150203,5,1E+21,2,1981,4,32024,12,2,3,2
24,B,150204,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,150205,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,150206,7,1E+21,2,1981,4,32024,1,2,3,2
24,B,150207,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,150208,7,1E+21,2,2002,4,32024,12,2,3,2
24,B,150209,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,150211,7,1E+21,2,1980,4,32024,12,2,3,2
24,B,150212,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,150213,7,1E+21,2,0,4,32024,0,2,3,2
24,B,150215,7,1E+21,2,1995,4,32024,12,2,3,2
24,B,150216,9,1E+21,2,0,4,32024,0,2,3,2
24,B,150217,4,1E+21,2,1928,4,32024,1,2,3,2
24,B,150218,7,1E+21,2,1956,4,32024,12,2,3,2
24,B,150219,7,1E+21,2,1935,4,32024,12,2,3,2
24,B,150220,7,1E+21,2,1994,4,32024,12,2,3,1
24,B,150221,6,1E+21,2,1933,4,32024,12,2,3,2
24,B,150222,7,1E+21,2,1955,4,32024,12,2,3,2
24,B,150223,7,1E+21,2,1952,4,32024,12,2,3,2
24,B,150224,7,1E+21,2,1956,4,32024,12,2,3,2
24,B,150226,7,1E+21,2,1955,4,32024,12,2,3,2
24,B,150227,7,1E+21,2,1976,4,32024,12,2,3,2
24,B,150228,6,1E+21,1,1947,4,32024,12,2,3,2
24,B,150230,7,1E+21,2,1956,4,32024,12,2,3,2
24,B,150231,6,1E+21,2,1951,4,32024,12,2,3,2
24,B,150232,7,1E+21,2,1956,4,32024,12,2,3,2
24,B,150233,7,1E+21,2,1995,4,32024,12,2,3,2
24,B,150234,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,150235,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,150238,7,1E+21,2,1959,4,32024,12,2,3,2
24,B,150239,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,150240,7,1E+21,2,1980,4,32024,12,2,3,2
24,B,150241,7,1E+21,2,1956,4,32024,12,2,3,2
24,B,150242,2,1E+21,2,1977,4,32024,12,2,3,2
24,B,150244,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,150246,7,1E+21,2,1946,4,32024,12,2,3,2
24,B,150247,7,1E+21,2,1973,4,32024,12,2,3,2
24,B,150248,7,1E+21,2,1946,4,32024,12,2,3,2
24,B,150249,9,1E+21,2,0,4,32024,0,2,3,2
24,B,150250,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,150251,2,1E+21,2,1985,4,32024,12,2,3,2
24,B,150252,7,1E+21,2,2014,4,32024,0,2,3,2
24,B,150253,2,1E+21,2,1990,4,32024,12,2,3,2
24,B,150254,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,150255,7,1E+21,2,2020,4,32024,12,2,3,1
24,B,150256,7,1E+21,2,1964,4,32024,12,2,3,2
24,B,150257,7,1E+21,2,1935,4,32024,12,2,3,2
24,B,150258,8,1E+21,2,1986,4,32024,12,2,3,2
24,B,150259,7,1E+21,2,1997,4,32024,12,2,3,2
24,B,150260,7,1E+21,2,1984,4,32024,12,2,3,2
24,B,150261,7,1E+21,2,1958,4,32024,12,2,3,2
24,B,150262,7,1E+21,2,1975,4,32024,12,2,3,2
24,B,150263,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,150264,8,1E+21,2,1984,4,32024,12,2,3,2
24,B,150265,7,1E+21,2,1993,4,32024,12,2,3,2
24,B,150266,4,1E+21,2,1961,4,32024,12,2,3,2
24,B,150267,7,1E+21,2,1974,4,32024,12,2,3,2
24,B,150268,7,1E+21,2,1963,4,32024,12,2,3,1
24,B,150269,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,150271,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,150272,8,1E+21,2,1969,4,32024,12,2,3,2
24,B,150273,7,1E+21,2,1955,4,32024,12,2,3,2
24,B,150274,6,1E+21,2,1969,4,32024,12,2,3,2
24,B,150275,6,1E+21,2,1980,4,32024,12,2,3,2
24,B,150276,7,1E+21,2,1985,4,32024,12,2,3,2
24,B,150277,7,1E+21,2,1980,4,32024,12,2,3,2
24,B,150278,7,1E+21,2,1951,4,32024,12,2,3,2
24,B,150279,7,1E+21,2,1962,4,32024,12,2,3,2
24,B,150280,7,1E+21,2,1955,4,32024,12,2,3,2
24,B,150281,6,1E+21,2,1938,4,32024,12,2,3,1
24,B,150282,7,1E+21,2,1943,4,32024,12,2,3,2
24,B,150283,7,1E+21,2,1956,4,32024,12,2,3,2
24,B,150284,7,1E+21,2,1951,4,32024,12,2,3,2
24,B,150285,7,1E+21,2,1958,4,32024,12,2,3,2
24,B,150286,7,1E+21,2,1982,4,32024,12,2,3,2
24,B,150287,7,1E+21,2,1960,4,32024,12,2,3,2
24,B,150288,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150289,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,150290,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,150291,7,1E+21,2,1980,4,32024,12,2,3,2
24,B,150293,7,1E+21,2,1991,4,32024,12,2,3,2
24,B,150294,7,1E+21,1,1987,4,32024,12,2,3,1
24,B,150295,7,1E+21,2,1975,4,32024,0,2,3,2
24,B,150296,7,1E+21,2,2002,4,32024,12,2,3,2
24,B,150297,7,1E+21,2,1955,4,32024,12,2,3,2
24,B,150298,7,1E+21,2,1965,4,32024,12,2,3,2
24,B,150299,7,1E+21,2,1986,4,32024,12,2,3,2
24,B,150300,7,1E+21,2,1984,4,32024,12,2,3,2
24,B,150301,7,1E+21,2,1980,4,32024,12,2,3,2
24,B,150302,7,1E+21,2,2021,4,32024,12,2,3,2
24,B,150303,6,1E+21,2,2015,4,32024,12,2,3,2
24,B,150304,7,1E+21,2,1983,4,32024,12,2,3,1
24,B,150305,7,1E+21,2,1987,4,32024,12,2,3,2
24,B,150306,7,1E+21,2,1982,4,32024,12,2,3,2
24,B,150307,6,1E+21,2,1995,4,32024,12,2,3,2
24,B,150308,7,1E+21,2,1985,4,32024,12,2,3,2
24,B,150310,8,1E+21,2,1984,4,32024,12,2,3,2
24,B,150311,9,1E+21,2,1985,4,32024,12,2,3,2
24,B,150312,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,150313,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,150314,6,1E+21,1,1910,4,32024,12,2,3,1
24,B,150317,1,1E+21,2,1976,4,32024,12,2,3,2
24,B,150319,9,1E+21,2,0,4,32024,0,2,3,2
24,B,150320,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150321,7,1E+21,2,1994,4,32024,12,2,3,2
24,B,150323,6,1E+21,2,1981,4,32024,12,2,3,2
24,B,150324,7,1E+21,2,0,4,32024,0,2,3,2
24,B,150325,6,1E+21,2,1988,4,32024,12,2,3,2
24,B,150326,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150327,7,1E+21,2,1989,4,32024,12,2,3,1
24,B,150328,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150329,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,150331,2,1E+21,2,1989,4,32024,12,2,3,2
24,B,150332,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,150333,7,1E+21,2,1990,4,32024,12,2,3,2
24,B,150334,6,1E+21,2,1988,4,32024,12,2,3,2
24,B,150335,7,1E+21,2,1988,4,32024,12,2,3,2
24,B,150336,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,150338,2,1E+21,2,1990,4,32024,12,2,3,2
24,B,150339,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,150341,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,150345,7,1E+21,2,1996,4,32024,12,2,3,2
24,B,150346,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150348,6,1E+21,2,1989,4,32024,12,2,3,2
24,B,150350,6,1E+21,2,1991,4,32024,12,2,3,2
24,B,150351,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,150352,7,1E+21,2,1981,4,32024,12,2,3,2
24,B,150354,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150356,7,1E+21,2,1991,4,32024,12,2,3,2
24,B,150357,7,1E+21,2,1952,4,32024,12,2,3,2
24,B,150358,9,1E+21,2,0,4,32024,0,2,3,2
24,B,150359,7,1E+21,2,1986,4,32024,12,2,3,2
24,B,150361,7,1E+21,2,1990,4,32024,12,2,3,2
24,B,150362,7,1E+21,2,1988,4,32024,12,2,3,2
24,B,150363,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,150364,7,1E+21,2,1990,4,32024,12,2,3,2
24,B,150365,7,1E+21,2,1992,4,32024,12,2,3,2
24,B,150366,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,150367,7,1E+21,2,1992,4,32024,12,2,3,2
24,B,150368,7,1E+21,2,1991,4,32024,12,2,3,2
24,B,150369,7,1E+21,2,1992,4,32024,12,2,3,2
24,B,150370,7,1E+21,2,1988,4,32024,12,2,3,2
24,B,150371,7,1E+21,2,1947,4,32024,12,2,3,2
24,B,150372,6,1E+21,2,1993,4,32024,12,2,3,2
24,B,150373,6,1E+21,2,0,4,32024,0,2,3,2
24,B,150374,7,1E+21,2,1991,4,32024,12,2,3,2
24,B,150375,2,1E+21,2,1998,4,32024,12,2,3,2
24,B,150376,7,1E+21,2,1996,4,32024,12,2,3,2
24,B,150377,7,1E+21,2,1990,4,32024,12,2,3,2
24,B,150380,7,1E+21,2,1996,4,32024,12,2,3,2
24,B,150381,7,1E+21,2,1986,4,32024,12,2,3,2
24,B,150382,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,150383,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150384,7,1E+21,2,1993,4,32024,0,2,3,2
24,B,150386,7,1E+21,2,1989,4,32024,12,2,3,2
24,B,150388,7,1E+21,2,1993,4,32024,12,2,3,2
24,B,150391,7,1E+21,2,1993,4,32024,12,2,3,2
24,B,150393,2,1E+21,2,1972,4,32024,12,2,2,2
24,B,150394,7,1E+21,2,1993,4,32024,12,2,3,2
24,B,150395,7,1E+21,2,1994,4,32024,12,2,3,2
24,B,150397,2,1E+21,2,1991,4,32024,12,2,3,2
